Project,Bug_ID,Buggy_Code,Fixed_Code
matplotlib,12,"y, xmin, xmax = cbook.delete_masked_points(y, xmin, xmax)
xmin = np.resize(xmin, y.shape)
xmax = np.resize(xmax, y.shape)
verts = [((thisxmin, thisy), (thisxmax, thisy))
for thisxmin, thisxmax, thisy in zip(xmin, xmax, y)]
lines = mcoll.LineCollection(verts, colors=colors,
x, ymin, ymax = cbook.delete_masked_points(x, ymin, ymax)
ymin = np.resize(ymin, x.shape)
ymax = np.resize(ymax, x.shape)
verts = [((thisx, thisymin), (thisx, thisymax))
for thisx, thisymin, thisymax in zip(x, ymin, ymax)]
lines = mcoll.LineCollection(verts, colors=colors,","# Create and combine masked_arrays from input
y, xmin, xmax = cbook._combine_masks(y, xmin, xmax)
xmin = np.ravel(xmin)
xmax = np.ravel(xmax)
masked_verts = np.ma.empty((len(y), 2, 2))
masked_verts[:, 0, 0] = xmin
masked_verts[:, 0, 1] = y
masked_verts[:, 1, 0] = xmax
masked_verts[:, 1, 1] = y
lines = mcoll.LineCollection(masked_verts, colors=colors,
# Create and combine masked_arrays from input
x, ymin, ymax = cbook._combine_masks(x, ymin, ymax)
ymin = np.ravel(ymin)
ymax = np.ravel(ymax)
masked_verts = np.ma.empty((len(x), 2, 2))
masked_verts[:, 0, 0] = x
masked_verts[:, 0, 1] = ymin
masked_verts[:, 1, 0] = x
masked_verts[:, 1, 1] = ymax
lines = mcoll.LineCollection(masked_verts, colors=colors,"
matplotlib,13,,
matplotlib,14,"# Update bbox last, as it depends on font properties.","# Update fontproperties first, as it has lowest priority.
fontproperties = kwargs.pop(""fontproperties"", sentinel)
if fontproperties is not sentinel:
self.set_fontproperties(fontproperties)
# Update bbox last, as it depends on font properties."
matplotlib,15,"vmin=-1.0, vmax=1.0),
vmin=-1.0, vmax=1.0),
def __init__(self, linthresh, linscale=1.0,
vmin=None, vmax=None, clip=False):
number of decades to use for each half of the linear range. For
example, when *linscale* == 1.0 (the default), the space used for
the positive and negative halves of the linear range will be equal
to one decade in the logarithmic range.
self._linscale_adj = (linscale / (1.0 - np.e ** -1))
log = (self._linscale_adj + np.log(np.abs(a[masked]) / self.linthresh))
exp = np.exp(sign * a[masked] / self.linthresh - self._linscale_adj)
vmin=-1.0, vmax=1.0),","vmin=-1.0, vmax=1.0, base=10),
vmin=-1.0, vmax=1.0, base=10),
def __init__(self, linthresh, linscale=1.0, vmin=None, vmax=None,
clip=False, base=None):
number of powers of *base* (decades for base 10) to use for each
half of the linear range. For example, when *linscale* == 1.0
(the default), the space used for the positive and negative halves
of the linear range will be equal to a decade in the logarithmic
range if ``base=10``.
base : float, default: None
For v3.2 the default is the old value of ``np.e``, but that is
deprecated for v3.3 when base will default to 10.  During the
transition, specify the *base* kwarg to avoid a deprecation
warning.
if base is None:
self._base = np.e
cbook.warn_deprecated(""3.3"", message=""default base will change ""
""from np.e to 10.  To suppress this warning specify the base ""
""kwarg."")
else:
self._base = base
self._log_base = np.log(self._base)
self._linscale_adj = (linscale / (1.0 - self._base ** -1))
log = (self._linscale_adj +
np.log(np.abs(a[masked]) / self.linthresh) / self._log_base)
exp = np.power(self._base,
sign * a[masked] / self.linthresh - self._linscale_adj)
vmin=-1.0, vmax=1.0, base=10),"
matplotlib,16,,
matplotlib,17,,
matplotlib,18,,
matplotlib,19,,
matplotlib,2,"For non-filled markers, the *edgecolors* kwarg is ignored and
forced to 'face' internally.
edgecolors = 'face'
facecolors=colors,
edgecolors=edgecolors,","For non-filled markers, *edgecolors* is ignored. Instead, the color
is determined like with 'face', i.e. from *c*, *colors*, or
*facecolors*.
facecolors=colors if marker_obj.is_filled() else 'none',
edgecolors=edgecolors if marker_obj.is_filled() else colors,"
matplotlib,20,"ax.set_frame_on(False)
ax.set_xticks([])
ax.set_yticks([])
ax.set_facecolor((1, 0, 0, 0))
Check if a point is in an axes.
axes: topmost axes containing the point, or None if no axes.
if a.patch.contains_point(xy)]","ax.set_visible(False)
Return the topmost visible `~.axes.Axes` containing the point *xy*.
axes : `~matplotlib.axes.Axes` or None
The topmost visible axes containing the point, or None if no axes.
if a.patch.contains_point(xy) and a.get_visible()]"
matplotlib,21,"def line_props_with_rcdefaults(subkey, explicit, zdelta=0):
final_boxprops = line_props_with_rcdefaults('boxprops', boxprops)
'whiskerprops', whiskerprops)
'capprops', capprops)
'medianprops', medianprops, zdelta)","def line_props_with_rcdefaults(subkey, explicit, zdelta=0,
use_marker=True):
if not use_marker:
d['marker'] = ''
final_boxprops = line_props_with_rcdefaults('boxprops', boxprops,
use_marker=False)
'whiskerprops', whiskerprops, use_marker=False)
'capprops', capprops, use_marker=False)
'medianprops', medianprops, zdelta, use_marker=False)"
matplotlib,22,,
matplotlib,23,"x0, x1 = map(x_trf.inverted().transform, dL.intervalx)
y0, y1 = map(y_trf.inverted().transform, dL.intervaly)","x0, x1 = map(x_trf.transform, dL.intervalx)
y0, y1 = map(y_trf.transform, dL.intervaly)"
matplotlib,24,"setter(self, max(vmin, vmax, oldmax), min(vmin, vmax, oldmin),","setter(self, max(vmin, vmax, oldmin), min(vmin, vmax, oldmax),"
matplotlib,25,"if positions is None or len(positions) == 0:
elif hasattr(positions, 'ndim') and positions.ndim > 1:","if positions is None:
raise ValueError('positions must be an array-like object')
# Force a copy of positions
positions = np.array(positions, copy=True)
if positions.size == 0:
elif positions.ndim > 1:"
matplotlib,26,"setter(self, max(vmin, vmax, oldmax), min(vmin, vmax, oldmin),","setter(self, max(vmin, vmax, oldmin), min(vmin, vmax, oldmax),"
matplotlib,27,self._label = str(label),self._label = label
matplotlib,28,if self.get_xscale() == 'log':,"if self.get_xscale() == 'log' and (left <= 0 or right <= 0):
# Axes init calls set_xlim(0, 1) before get_xlim() can be called,
# so only grab the limits if we really need them.
old_left, old_right = self.get_xlim()"
matplotlib,29,"a, b = self.get_view_interval()
if inverted:
self.set_view_interval(max(a, b), min(a, b), ignore=True)
else:
self.set_view_interval(min(a, b), max(a, b), ignore=True)","# Currently, must be implemented in subclasses using set_xlim/set_ylim
# rather than generically using set_view_interval, so that shared
# axes get updated as well.
raise NotImplementedError('Derived must override')
def set_inverted(self, inverted):
# docstring inherited
a, b = self.get_view_interval()
self.axes.set_xlim(sorted((a, b), reverse=inverted), auto=None)
def set_inverted(self, inverted):
# docstring inherited
a, b = self.get_view_interval()
self.axes.set_ylim(sorted((a, b), reverse=inverted), auto=None)"
matplotlib,3,self._filled = True,"# Initial guess: Assume the marker is filled unless the fillstyle is
# set to 'none'. The marker function will override this for unfilled
# markers.
self._filled = self._fillstyle != 'none'"
matplotlib,30,"x = x * (N - 1)
xind = (N - 1) * np.linspace(0, 1, N) ** gamma
ind = np.searchsorted(x, xind)[1:-1]
distance = (xind[1:-1] - x[ind - 1]) / (x[ind] - x[ind - 1])
lut = np.concatenate([
[y1[0]],
distance * (y0[ind] - y1[ind - 1]) + y1[ind - 1],
[y0[-1]],
])","if N == 1:
# convention: use the y = f(x=1) value for a 1-element lookup table
lut = np.array(y0[-1])
else:
x = x * (N - 1)
xind = (N - 1) * np.linspace(0, 1, N) ** gamma
ind = np.searchsorted(x, xind)[1:-1]
distance = (xind[1:-1] - x[ind - 1]) / (x[ind] - x[ind - 1])
lut = np.concatenate([
[y1[0]],
distance * (y0[ind] - y1[ind - 1]) + y1[ind - 1],
[y0[-1]],
])"
matplotlib,4,"def hlines(self, y, xmin, xmax, colors='k', linestyles='solid',
colors : list of colors, default: 'k'
def vlines(self, x, ymin, ymax, colors='k', linestyles='solid',
colors : list of colors, default: 'k'
y, xmin, xmax, colors='k', linestyles='solid', label='', *,
x, ymin, ymax, colors='k', linestyles='solid', label='', *,","def hlines(self, y, xmin, xmax, colors=None, linestyles='solid',
colors : list of colors, default: :rc:`lines.color`
def vlines(self, x, ymin, ymax, colors=None, linestyles='solid',
colors : list of colors, default: :rc:`lines.color`
y, xmin, xmax, colors=None, linestyles='solid', label='', *,
x, ymin, ymax, colors=None, linestyles='solid', label='', *,"
matplotlib,5,linewidths = rcParams['lines.linewidth'],"if linewidths is None:
linewidths = rcParams['lines.linewidth']
elif np.iterable(linewidths):
linewidths = [
lw if lw is not None else rcParams['lines.linewidth']
for lw in linewidths]"
matplotlib,6,if c.size == xsize:,"# handle the documented special case of a 2D array with 1
# row which as RGB(A) to broadcast.
if c.shape == (1, 4) or c.shape == (1, 3):
c_is_mapped = False
if c.size != xsize:
valid_shape = False
elif c.size == xsize:"
matplotlib,7,"if hasattr(intensity, 'mask'):",if np.ma.is_masked(intensity):
matplotlib,8,,
matplotlib,9,,
pandas,1,"is_excluded_checks = (is_period_dtype, is_interval_dtype)","is_excluded_checks = (is_period_dtype, is_interval_dtype, is_categorical_dtype)"
pandas,10,"if isinstance(new, np.ndarray) and len(new) == len(mask):","if isinstance(new, (np.ndarray, ExtensionArray)) and len(new) == len(mask):"
pandas,100,"rs = rs.loc[~rs.index.duplicated()]
rs = rs.reindex_like(data)
if freq is None:
mask = isna(com.values_from_object(data))
np.putmask(rs.values, mask, np.nan)","if freq is not None:
# Shift method is implemented differently when freq is not None
# We want to restore the original index
rs = rs.loc[~rs.index.duplicated()]
rs = rs.reindex_like(data)"
pandas,101,,
pandas,102,"columns = [0]
return arrays_to_mgr([values], columns, index, columns, dtype=dtype)","if isinstance(values, np.ndarray) and values.ndim > 1:
# GH#12513 a EA dtype passed with a 2D array, split into
#  multiple EAs that view the values
values = [values[:, n] for n in range(values.shape[1])]
else:
values = [values]
columns = list(range(len(values)))
return arrays_to_mgr(values, columns, index, columns, dtype=dtype)"
pandas,103,,
pandas,104,"order = np.roll(list(range(result.index.nlevels)), -1)
result = result.reorder_levels(order)
result = result.reindex(q, level=-1)
# fix order.
hi = len(q) * self.ngroups
arr = np.arange(0, hi, self.ngroups)
arrays = []
for i in range(self.ngroups):
arr2 = arr + i
arrays.append(arr2)
indices = np.concatenate(arrays)
assert len(indices) == len(result)","order = list(range(1, result.index.nlevels)) + [0]
# temporarily saves the index names
index_names = np.array(result.index.names)
# set index names to positions to avoid confusion
result.index.names = np.arange(len(index_names))
# place quantiles on the inside
result = result.reorder_levels(order)
# restore the index names in order
result.index.names = index_names[order]
# reorder rows to keep things sorted
indices = np.arange(len(result)).reshape([len(q), self.ngroups]).T.flatten()"
pandas,105,"def transpose(self, *args, **kwargs):
*args, **kwargs
Additional arguments and keywords have no effect but might be
accepted for compatibility with numpy.
return super().transpose(1, 0, **kwargs)
def transpose(self, *args, **kwargs):
""""""
Permute the dimensions of the %(klass)s
Parameters
----------
args : %(args_transpose)s
copy : bool, default False
Make a copy of the underlying data. Mixed-dtype data will
always result in a copy
**kwargs
Additional keyword arguments will be passed to the function.
Returns
-------
y : same as input
Examples
--------
>>> p.transpose(2, 0, 1)
>>> p.transpose(2, 0, 1, copy=True)
""""""
# construct the args
axes, kwargs = self._construct_axes_from_arguments(
args, kwargs, require_all=True
)
axes_names = tuple(self._get_axis_name(axes[a]) for a in self._AXIS_ORDERS)
axes_numbers = tuple(self._get_axis_number(axes[a]) for a in self._AXIS_ORDERS)
# we must have unique axes
if len(axes) != len(set(axes)):
raise ValueError(f""Must specify {self._AXIS_LEN} unique axes"")
new_axes = self._construct_axes_dict_from(
self, [self._get_axis(x) for x in axes_names]
)
new_values = self.values.transpose(axes_numbers)
if kwargs.pop(""copy"", None) or (len(args) and args[-1]):
new_values = new_values.copy()
nv.validate_transpose(tuple(), kwargs)
return self._constructor(new_values, **new_axes).__finalize__(self)
params=[
(pd.Index, False),
(pd.Series, False),
(pd.DataFrame, False),
pytest.param((pd.DataFrame, True), marks=pytest.mark.xfail),
(tm.to_array, False),
],
ids=id_func,
""""""
Fixture similar to `box` but testing both transpose cases for DataFrame,
with the transpose=True case xfailed.
""""""
# GH#23620
return request.param","def transpose(self, *args, copy: bool = False):
*args : tuple, optional
Accepted for compatibility with NumPy.
copy : bool, default False
Whether to copy the data after transposing, even for DataFrames
with a single dtype.
Note that a copy is always required for mixed dtype DataFrames,
or for DataFrames with any extension types.
# construct the args
dtypes = list(self.dtypes)
if self._is_homogeneous_type and dtypes and is_extension_array_dtype(dtypes[0]):
# We have EAs with the same dtype. We can preserve that dtype in transpose.
dtype = dtypes[0]
arr_type = dtype.construct_array_type()
values = self.values
new_values = [arr_type._from_sequence(row, dtype=dtype) for row in values]
result = self._constructor(
dict(zip(self.index, new_values)), index=self.columns
)
else:
new_values = self.values.T
if copy:
new_values = new_values.copy()
result = self._constructor(
new_values, index=self.columns, columns=self.index
)
return result.__finalize__(self)
def test_transpose(self, data):
df = pd.DataFrame({""A"": data[:4], ""B"": data[:4]}, index=[""a"", ""b"", ""c"", ""d""])
result = df.T
expected = pd.DataFrame(
{
""a"": type(data)._from_sequence([data[0]] * 2, dtype=data.dtype),
""b"": type(data)._from_sequence([data[1]] * 2, dtype=data.dtype),
""c"": type(data)._from_sequence([data[2]] * 2, dtype=data.dtype),
""d"": type(data)._from_sequence([data[3]] * 2, dtype=data.dtype),
},
index=[""A"", ""B""],
)
self.assert_frame_equal(result, expected)
self.assert_frame_equal(np.transpose(np.transpose(df)), df)
self.assert_frame_equal(np.transpose(np.transpose(df[[""A""]])), df[[""A""]])
@pytest.mark.xfail(reason=""Inconsistent sizes."")
def test_transpose(self, data):
super().test_transpose(data)
@skip_nested
def test_transpose(self, data):
super().test_transpose(data)"
